Run Name,Run ID,State,Commit,Logic,Eval Return,Retrieval Enable,Warmup Steps,Calculated Warmup Steps,Dynamic Warmup Delay Steps,Dynamic Warmup Target Steps,Min Warmup Steps,Batch Size Reduction,Z Score Threshold,Hash Bits,Retrieval Target,Anchor Weight,Seed,Created At
BattleZone_29ut9qq4_6020_X,29ut9qq4,finished,22953c9,num_valid_anchors,8050,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6020,2026-09-02T21:45:42Z
Alien_ic6akv9r_6000_X,ic6akv9r,finished,22953c9,num_valid_anchors,1219,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6000,2026-09-02T21:47:32Z
Krull_bt24pjxe_2010_O,bt24pjxe,finished,22953c9,num_valid_anchors,6054,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,2010,2026-09-02T22:53:58Z
Assault_ubtaj9sj_1_O,ubtaj9sj,finished,aedaca3,num_valid_anchors,729.2,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,1,2026-09-02T23:54:24Z
Alien_ch07udam_6010_X,ch07udam,finished,22953c9,num_valid_anchors,1177.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6010,2026-09-02T23:59:53Z
Amidar_4hmr7n97_6000_X,4hmr7n97,finished,22953c9,num_valid_anchors,130.8,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6000,2026-09-03T00:16:39Z
Asterix_pp9azut3_10_O,pp9azut3,finished,aedaca3,num_valid_anchors,567.5,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,10,2026-09-03T00:29:04Z
Amidar_4kbze0v9_6010_X,4kbze0v9,finished,22953c9,num_valid_anchors,255.8,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6010,2026-09-03T02:43:41Z
Amidar_2p8az3jj_6020_X,2p8az3jj,finished,22953c9,num_valid_anchors,316.65,False,N/A,N/A,3000,20000,5000,retrieved,3.5,9,16,N/A,6020,2026-09-03T02:47:00Z
Asterix_cw88m4aj_3710_O,cw88m4aj,finished,aedaca3,num_valid_anchors,560,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,3710,2026-09-03T02:54:08Z
Boxing_mzfiir0p_10_O,mzfiir0p,finished,aedaca3,num_valid_anchors,70.2,True,50000,50000,3000,20000,5000,retrieved,3.5,9,16,N/A,10,2026-09-03T03:32:42Z
Frostbite_nmi7yn4w_6000_O,nmi7yn4w,finished,486129f,num_valid_anchors,2119.5,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6000,2026-09-03T05:10:47Z
Frostbite_ykunnmjg_6010_O,ykunnmjg,finished,486129f,num_valid_anchors,261.5,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6010,2026-09-03T05:11:08Z
BattleZone_co5yu3w3_2000_O,co5yu3w3,finished,486129f,num_valid_anchors,5550,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,2000,2026-09-03T05:11:55Z
Frostbite_lby3b31o_10_O,lby3b31o,finished,486129f,num_valid_anchors,2301,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,10,2026-09-03T05:56:53Z
Frostbite_b6a6mk2q_710_O,b6a6mk2q,finished,486129f,num_valid_anchors,2609,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,710,2026-09-03T06:33:25Z
BattleZone_00jmh25e_2010_O,00jmh25e,finished,486129f,num_valid_anchors,13900,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,2010,2026-09-03T07:07:06Z
UpNDown_swshjz4c_6000_O,swshjz4c,finished,486129f,num_valid_anchors,5670,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6000,2026-09-03T07:38:12Z
UpNDown_gfu9tg3g_6010_O,gfu9tg3g,finished,486129f,num_valid_anchors,7178,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6010,2026-09-03T07:39:25Z
Frostbite_pzj25g3d_3710_O,pzj25g3d,finished,486129f,num_valid_anchors,3242.5,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,3710,2026-09-03T08:36:44Z
Qbert_ox9latfb_10_O,ox9latfb,finished,486129f,num_valid_anchors,1918.75,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,10,2026-09-03T09:19:09Z
UpNDown_x7uzwomw_6020_O,x7uzwomw,finished,486129f,num_valid_anchors,3066,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6020,2026-09-03T10:12:39Z
Qbert_ocgw5bmo_6000_O,ocgw5bmo,finished,486129f,num_valid_anchors,3782.5,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6000,2026-09-03T10:16:15Z
Qbert_2gi0no2u_1_O,2gi0no2u,finished,486129f,num_valid_anchors,2818.75,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,1,2026-09-03T11:18:08Z
Qbert_7y38q8bu_3710_O,7y38q8bu,finished,486129f,num_valid_anchors,2553.75,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,3710,2026-09-03T12:10:25Z
BattleZone_cnv22oap_6000_O,cnv22oap,finished,486129f,num_valid_anchors,10950,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6000,2026-09-03T12:44:45Z
BattleZone_yrq4azxd_6010_O,yrq4azxd,finished,486129f,num_valid_anchors,5900,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6010,2026-09-03T12:45:29Z
Krull_6foystrq_2000_O,6foystrq,finished,486129f,num_valid_anchors,4851,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,2000,2026-09-03T13:19:19Z
Alien_3810f6xi_1_O,3810f6xi,finished,486129f,num_valid_anchors,1151,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,1,2026-09-03T13:57:06Z
Amidar_zl4mdqxb_1_O,zl4mdqxb,finished,486129f,num_valid_anchors,144.6,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,1,2026-09-03T14:51:15Z
BattleZone_tmr7bbn5_6020_O,tmr7bbn5,finished,486129f,num_valid_anchors,7450,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6020,2026-09-03T15:18:56Z
Alien_jkskja9j_6000_O,jkskja9j,finished,486129f,num_valid_anchors,1303.5,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6000,2026-09-03T15:19:42Z
Krull_uk1s6s8x_2010_O,uk1s6s8x,finished,486129f,num_valid_anchors,6044,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,2010,2026-09-03T16:00:44Z
Assault_e6itftuv_1_O,e6itftuv,finished,486129f,num_valid_anchors,740.75,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,1,2026-09-03T16:37:01Z
Asterix_h7aofkuv_10_O,h7aofkuv,finished,486129f,num_valid_anchors,467.5,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,10,2026-09-03T17:32:10Z
Alien_7lc9bxth_6010_O,7lc9bxth,finished,486129f,num_valid_anchors,1032,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6010,2026-09-03T17:52:24Z
Amidar_jbm316dm_6000_O,jbm316dm,finished,486129f,num_valid_anchors,211.7,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6000,2026-09-03T17:52:56Z
Asterix_toxgeo04_3710_O,toxgeo04,finished,486129f,num_valid_anchors,677.5,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,3710,2026-09-03T19:16:44Z
Boxing_zsaukhwx_10_O,zsaukhwx,finished,486129f,num_valid_anchors,74.85,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,10,2026-09-03T20:13:21Z
Amidar_rxipad36_6010_O,rxipad36,finished,486129f,num_valid_anchors,124.75,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6010,2026-09-03T20:22:34Z
Amidar_ginz9ksm_6020_O,ginz9ksm,finished,486129f,num_valid_anchors,159.3,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6020,2026-09-03T20:25:20Z
Alien_ts6fn9ut_2000_O,ts6fn9ut,finished,486129f,num_valid_anchors,641,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,2000,2026-09-03T21:18:33Z
Breakout_ix0b33ni_10_O,ix0b33ni,finished,486129f,num_valid_anchors,12.1,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,10,2026-09-03T21:55:23Z
Breakout_hkojwxtr_3710_O,hkojwxtr,finished,486129f,num_valid_anchors,15.6,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,3710,2026-09-03T22:55:26Z
Assault_piki59lv_6000_O,piki59lv,finished,486129f,num_valid_anchors,1033.7,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6000,2026-09-03T22:55:34Z
Assault_holuktxi_6010_O,holuktxi,finished,486129f,num_valid_anchors,867.85,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,6010,2026-09-03T22:58:32Z
Assault_d0c7w16z_2000_O,d0c7w16z,finished,486129f,num_valid_anchors,693.3,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,2000,2026-09-03T23:48:23Z
ChopperCommand_as286v3o_710_O,as286v3o,finished,486129f,num_valid_anchors,1360,True,50000,50000,3000,20000,5000,retrieved,3.5,11,1,N/A,710,2026-09-04T00:34:10Z
Frostbite_z2fj3dto_6000_O,z2fj3dto,finished,0bf6280,num_valid_anchors,2908,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T01:25:40Z
Frostbite_wrieli6l_6010_O,wrieli6l,finished,0bf6280,num_valid_anchors,265.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-04T01:29:35Z
Frostbite_3aw2qy1m_10_O,3aw2qy1m,finished,0bf6280,num_valid_anchors,2614.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-04T01:36:30Z
Frostbite_fx9yt267_710_O,fx9yt267,finished,0bf6280,num_valid_anchors,2107,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,710,2026-09-04T03:14:04Z
UpNDown_mxxube7u_6000_O,mxxube7u,finished,0bf6280,num_valid_anchors,5422,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T04:03:11Z
UpNDown_vc4snhnm_6010_O,vc4snhnm,finished,0bf6280,num_valid_anchors,6443,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-04T04:03:13Z
Frostbite_3xzn7qnm_3710_O,3xzn7qnm,finished,0bf6280,num_valid_anchors,2895.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-04T04:22:29Z
BattleZone_pt5aobcs_2000_O,pt5aobcs,finished,0bf6280,num_valid_anchors,10050,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-04T04:26:04Z
Qbert_e3gc8nbv_10_O,e3gc8nbv,finished,0bf6280,num_valid_anchors,2887.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-04T05:59:03Z
UpNDown_0sjs86to_6020_O,0sjs86to,finished,0bf6280,num_valid_anchors,3493.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-04T06:34:00Z
Qbert_8vvg6qrp_6000_O,8vvg6qrp,finished,0bf6280,num_valid_anchors,3366.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T06:41:48Z
BattleZone_wr7d60ed_2010_O,wr7d60ed,finished,0bf6280,num_valid_anchors,12000,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2010,2026-09-04T07:13:51Z
Qbert_53tmhdip_1_O,53tmhdip,finished,0bf6280,num_valid_anchors,3486.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,1,2026-09-04T07:16:26Z
Qbert_p0086jqt_3710_O,p0086jqt,finished,0bf6280,num_valid_anchors,1975,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-04T08:41:49Z
BattleZone_qjxrwb4c_6000_O,qjxrwb4c,finished,0bf6280,num_valid_anchors,12750,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T09:23:36Z
BattleZone_t64tsjty_6010_O,t64tsjty,finished,0bf6280,num_valid_anchors,7350,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-04T09:24:23Z
Alien_2vcgxgdx_1_O,2vcgxgdx,finished,0bf6280,num_valid_anchors,1119,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,1,2026-09-04T10:01:24Z
Amidar_tj7lde7m_1_O,tj7lde7m,finished,0bf6280,num_valid_anchors,127,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,1,2026-09-04T11:24:56Z
BattleZone_q8f0u669_6020_O,q8f0u669,finished,0bf6280,num_valid_anchors,6850,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-04T11:52:58Z
Alien_mait1mtk_6000_O,mait1mtk,finished,0bf6280,num_valid_anchors,1042,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T11:56:27Z
Assault_2gdrofw8_1_O,2gdrofw8,finished,0bf6280,num_valid_anchors,690.3,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,1,2026-09-04T12:45:20Z
Krull_dknbluul_2000_O,dknbluul,finished,0bf6280,num_valid_anchors,4885.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-04T13:20:18Z
Asterix_16tpcrn0_10_O,16tpcrn0,finished,0bf6280,num_valid_anchors,640,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-04T14:07:34Z
Alien_ifxnbtaw_6010_O,ifxnbtaw,finished,0bf6280,num_valid_anchors,850.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-04T14:32:46Z
Amidar_ekj5imtv_6000_O,ekj5imtv,finished,0bf6280,num_valid_anchors,187.75,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T14:37:10Z
Asterix_k4o02nt6_3710_O,k4o02nt6,finished,0bf6280,num_valid_anchors,760,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-04T15:34:34Z
Krull_3meip5qr_2010_O,3meip5qr,finished,0bf6280,num_valid_anchors,5247.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2010,2026-09-04T15:48:32Z
Boxing_2q3ainje_10_O,2q3ainje,finished,0bf6280,num_valid_anchors,76.95,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-04T16:53:26Z
Amidar_jdwldqmc_6010_O,jdwldqmc,finished,0bf6280,num_valid_anchors,196.55,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-04T17:02:33Z
Amidar_zp9s9g3s_6020_O,zp9s9g3s,finished,0bf6280,num_valid_anchors,266.55,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-04T17:08:58Z
Breakout_lu0fnh60_10_O,lu0fnh60,finished,0bf6280,num_valid_anchors,10.65,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-04T18:20:44Z
Breakout_po5gth3a_3710_O,po5gth3a,finished,0bf6280,num_valid_anchors,13.35,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-04T19:39:32Z
Assault_7nhwcqlf_6000_O,7nhwcqlf,finished,0bf6280,num_valid_anchors,784.6,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T19:40:30Z
Assault_qoh8h7k3_6010_O,qoh8h7k3,finished,0bf6280,num_valid_anchors,733.4,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-04T19:46:05Z
ChopperCommand_nl82qf67_710_O,nl82qf67,finished,0bf6280,num_valid_anchors,1675,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,710,2026-09-04T21:06:42Z
Alien_9p4hlkr3_2000_O,9p4hlkr3,finished,0bf6280,num_valid_anchors,682,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-04T21:40:22Z
Asterix_6c7rqdbx_6000_O,6c7rqdbx,finished,0bf6280,num_valid_anchors,1205,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-04T22:10:15Z
Asterix_2kxjhcda_6010_O,2kxjhcda,finished,0bf6280,num_valid_anchors,562.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-04T22:20:53Z
ChopperCommand_tvlw910l_3710_O,tvlw910l,finished,0bf6280,num_valid_anchors,1540,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-04T22:24:03Z
CrazyClimber_kui99qu2_10_O,kui99qu2,finished,0bf6280,num_valid_anchors,52235,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-04T23:53:36Z
Assault_3obboump_2000_O,3obboump,finished,0bf6280,num_valid_anchors,675.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-05T00:18:20Z
BankHeist_mkpw1wga_6000_O,mkpw1wga,finished,0bf6280,num_valid_anchors,619.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T00:58:14Z
BankHeist_3cie3f5l_6010_O,3cie3f5l,finished,0bf6280,num_valid_anchors,173.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-05T00:58:18Z
CrazyClimber_w071aum0_3710_O,w071aum0,finished,0bf6280,num_valid_anchors,55245,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-05T01:08:43Z
DemonAttack_8cp7cfbx_10_O,8cp7cfbx,finished,0bf6280,num_valid_anchors,159.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T02:39:29Z
BankHeist_ip2ptxm8_6020_O,ip2ptxm8,finished,0bf6280,num_valid_anchors,348,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-05T03:25:49Z
Boxing_1vuh79ui_6000_O,1vuh79ui,finished,0bf6280,num_valid_anchors,61.15,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T03:33:05Z
Gopher_dtv4tfm2_10_O,dtv4tfm2,finished,0bf6280,num_valid_anchors,2972,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T03:52:50Z
BankHeist_u7vboryf_2000_O,u7vboryf,finished,0bf6280,num_valid_anchors,175.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-05T05:24:47Z
Gopher_55cqyaw3_3710_O,55cqyaw3,finished,0bf6280,num_valid_anchors,5071,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-05T05:40:35Z
Boxing_ehhbcq9i_6010_O,ehhbcq9i,finished,0bf6280,num_valid_anchors,78.7,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-05T06:10:35Z
Boxing_0jxxy2ck_6020_O,0jxxy2ck,finished,0bf6280,num_valid_anchors,84,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-05T06:12:16Z
Hero_zagj621b_10_O,zagj621b,finished,0bf6280,num_valid_anchors,12006.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T06:39:56Z
Kangaroo_17osyjqo_2000_O,17osyjqo,finished,0bf6280,num_valid_anchors,1520,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-05T07:44:18Z
Hero_65hprz52_710_O,65hprz52,finished,0bf6280,num_valid_anchors,12988.75,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,710,2026-09-05T08:30:05Z
Breakout_70qjdrf7_6000_O,70qjdrf7,finished,0bf6280,num_valid_anchors,12.95,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T08:38:59Z
Breakout_34s1gwow_6010_O,34s1gwow,finished,0bf6280,num_valid_anchors,9.6,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-05T08:51:32Z
Hero_n2ojqw99_3710_O,n2ojqw99,finished,0bf6280,num_valid_anchors,13014.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-05T09:35:18Z
Jamesbond_pud0832v_10_O,pud0832v,finished,0bf6280,num_valid_anchors,370,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T11:18:14Z
ChopperCommand_71h5hbmr_6000_O,71h5hbmr,finished,0bf6280,num_valid_anchors,1515,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T11:26:16Z
CrazyClimber_g60g0k6u_6000_O,g60g0k6u,finished,0bf6280,num_valid_anchors,57580,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T11:29:27Z
Jamesbond_dikonkyx_710_O,dikonkyx,finished,0a33820,num_valid_anchors,412.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,710,2026-09-05T12:21:59Z
KungFuMaster_aik6bt4t_2000_O,aik6bt4t,finished,0bf6280,num_valid_anchors,21195,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-05T13:49:07Z
CrazyClimber_ntlaiwdx_6010_O,ntlaiwdx,finished,0bf6280,num_valid_anchors,54185,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-05T13:54:29Z
DemonAttack_4r4mkvwm_6000_O,4r4mkvwm,finished,0bf6280,num_valid_anchors,125,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T14:02:47Z
Jamesbond_ybqffj1c_3710_O,ybqffj1c,finished,0a33820,num_valid_anchors,550,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-05T14:05:38Z
Kangaroo_pdca5ikf_10_O,pdca5ikf,finished,0a33820,num_valid_anchors,1740,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T15:08:27Z
Pong_dekzu94w_2000_O,dekzu94w,finished,0bf6280,num_valid_anchors,5.4,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-05T16:20:36Z
DemonAttack_yh5mfci2_6010_O,yh5mfci2,finished,0bf6280,num_valid_anchors,168,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-05T16:34:29Z
DemonAttack_cwwm6dkt_6020_O,cwwm6dkt,finished,0bf6280,num_valid_anchors,216,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-05T16:39:57Z
Krull_bel72ams_10_O,bel72ams,finished,0a33820,num_valid_anchors,6096.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T17:04:20Z
KungFuMaster_oni1rl1n_10_O,oni1rl1n,finished,0a33820,num_valid_anchors,28085,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T17:57:55Z
Gopher_gsvmbdpy_6000_O,gsvmbdpy,finished,0bf6280,num_valid_anchors,1051,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T19:03:18Z
Gopher_ic64hxjj_6010_O,ic64hxjj,finished,0bf6280,num_valid_anchors,2234,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-05T19:14:21Z
MsPacman_uvarucxg_10_O,uvarucxg,finished,0a33820,num_valid_anchors,2583.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T20:00:14Z
MsPacman_5typ27il_1_O,5typ27il,finished,0a33820,num_valid_anchors,1602.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,1,2026-09-05T20:45:38Z
Gopher_t2m6ggbo_6020_O,t2m6ggbo,finished,0bf6280,num_valid_anchors,6449,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-05T21:46:14Z
Hero_yie2utss_6000_O,yie2utss,finished,0bf6280,num_valid_anchors,13259.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6000,2026-09-05T21:59:56Z
Amidar_wlmoa8jf_2000_O,wlmoa8jf,finished,0bf6280,num_valid_anchors,148.9,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,2000,2026-09-05T22:03:03Z
MsPacman_ib1zhd0c_3710_O,ib1zhd0c,finished,0a33820,num_valid_anchors,2021.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-05T22:45:54Z
Pong_x0k7i34y_10_O,x0k7i34y,finished,0a33820,num_valid_anchors,12.3,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-05T23:28:12Z
Hero_zm1prcdi_6010_O,zm1prcdi,finished,0bf6280,num_valid_anchors,13452,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6010,2026-09-06T00:19:41Z
Hero_k8ojvqie_6020_O,k8ojvqie,finished,0bf6280,num_valid_anchors,13431.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,6020,2026-09-06T00:24:13Z
Qbert_8yv3yf7e_3710_O,8yv3yf7e,finished,0a33820,num_valid_anchors,2718.75,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,3710,2026-09-06T01:31:05Z
RoadRunner_2d26p8y1_10_O,2d26p8y1,finished,0a33820,num_valid_anchors,15745,True,50000,50000,3000,20000,5000,retrieved,3.5,10,4,N/A,10,2026-09-06T02:17:01Z
Frostbite_bgs3j37r_3710_O,bgs3j37r,finished,bb78b2c,num_valid_anchors,2684,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,3710,2026-09-06T05:17:56Z
BattleZone_g4pz4opw_6020_O,g4pz4opw,finished,6cbc6f4,num_valid_anchors,5500,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6020,2026-09-06T05:24:01Z
BattleZone_uchbpd6m_6010_O,uchbpd6m,finished,6cbc6f4,num_valid_anchors,9500,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6010,2026-09-06T05:24:13Z
BattleZone_9x6zxjh5_2010_O,9x6zxjh5,finished,6cbc6f4,num_valid_anchors,12750,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2010,2026-09-06T05:24:26Z
BattleZone_worr06cx_2000_O,worr06cx,finished,6cbc6f4,num_valid_anchors,12400,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,2000,2026-09-06T05:24:29Z
Frostbite_hru15nv5_710_O,hru15nv5,finished,6cbc6f4,num_valid_anchors,2493.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,710,2026-09-06T05:26:47Z
BattleZone_bcp6aceb_6000_O,bcp6aceb,finished,6cbc6f4,num_valid_anchors,9300,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.4,6000,2026-09-06T05:32:58Z
